id,no2,no2_adm2
615,5.153984108197934e-5,5.153327153361351e-5
617,5.154621570650589e-5,5.153327153361351e-5
621,5.1231422807976494e-5,5.153327153361351e-5
623,5.141832518627008e-5,5.153327153361351e-5
624,5.170471137843349e-5,5.153327153361351e-5
625,5.2133871361654466e-5,5.153327153361351e-5
626,5.228005536933658e-5,5.153327153361351e-5
627,5.181245012984062e-5,5.153327153361351e-5
628,5.168414031990059e-5,5.153327153361351e-5
680,5.163987715695933e-5,5.153327153361351e-5
681,5.1825500813156366e-5,5.153327153361351e-5
682,5.211956097779127e-5,5.153327153361351e-5
683,5.206408398015147e-5,5.153327153361351e-5
684,5.1550488400267595e-5,5.153327153361351e-5
685,5.141857026789205e-5,5.153327153361351e-5
733,5.143109992265979e-5,5.153327153361351e-5
735,5.175984651176972e-5,5.153327153361351e-5
737,5.207674121527883e-5,5.153327153361351e-5
739,5.1829847603517777e-5,5.153327153361351e-5
741,5.1240307380702316e-5,5.153327153361351e-5
742,5.120394039498013e-5,5.153327153361351e-5
743,5.089152387279111e-5,5.153327153361351e-5
791,5.171330986949518e-5,5.153327153361351e-5
793,5.135143590219905e-5,5.153327153361351e-5
795,5.064309112524652e-5,5.153327153361351e-5
796,5.062784492487853e-5,5.153327153361351e-5
797,5.0453324011474836e-5,5.153327153361351e-5
849,5.0275935967706445e-5,5.153327153361351e-5
851,5.028310845082549e-5,5.153327153361351e-5
852,5.038369594001613e-5,5.153327153361351e-5
853,5.005268459399043e-5,5.153327153361351e-5
911,5.0153189450627934e-5,5.153327153361351e-5
914,5.013770603696406e-5,5.153327153361351e-5
916,5.026867346481307e-5,5.153327153361351e-5
996,5.038272732381875e-5,5.153327153361351e-5
2129,5.3410232169324556e-5,5.12499944164202e-5
2131,5.3068071514688764e-5,5.12499944164202e-5
2332,5.3104728736649575e-5,5.12499944164202e-5
2334,5.285406305693765e-5,5.12499944164202e-5
2336,5.2755203406300286e-5,5.12499944164202e-5
2338,5.240214957524787e-5,5.12499944164202e-5
2340,5.234534180965941e-5,5.12499944164202e-5
2536,5.274134564627843e-5,5.12499944164202e-5
2538,5.2476565131651515e-5,5.12499944164202e-5
2540,5.241743790819455e-5,5.12499944164202e-5
2542,5.237124347245311e-5,5.12499944164202e-5
2543,5.225105890275469e-5,5.12499944164202e-5
2544,5.2047295015255014e-5,5.12499944164202e-5
2545,5.172958256638825e-5,5.12499944164202e-5
2742,5.318760878673437e-5,5.12499944164202e-5
2744,5.3466868224601276e-5,5.12499944164202e-5
2746,5.3297117542630355e-5,5.12499944164202e-5
2748,5.292758796680018e-5,5.12499944164202e-5
2750,5.227731049400507e-5,5.12499944164202e-5
2752,5.172767547470781e-5,5.12499944164202e-5
2754,5.161899824799902e-5,5.12499944164202e-5
2755,5.1824597331871544e-5,5.12499944164202e-5
2756,5.17183315080415e-5,5.12499944164202e-5
2757,5.184176758433735e-5,5.12499944164202e-5
2758,5.195608567778773e-5,5.12499944164202e-5
2759,5.136317859055162e-5,5.12499944164202e-5
2761,5.1218994673791334e-5,5.12499944164202e-5
2973,5.285321767140337e-5,5.12499944164202e-5
2975,5.301700537046131e-5,5.12499944164202e-5
2977,5.287937070561198e-5,5.12499944164202e-5
2978,5.285040850493441e-5,5.12499944164202e-5
2979,5.257427198040407e-5,5.12499944164202e-5
2981,5.1967912445628215e-5,5.12499944164202e-5
2982,5.124248068390843e-5,5.12499944164202e-5
2983,5.1098718338727264e-5,5.12499944164202e-5
2984,5.127549662991768e-5,5.12499944164202e-5
2985,5.120414237239931e-5,5.12499944164202e-5
2986,5.128894898259537e-5,5.12499944164202e-5
2987,5.141905562853281e-5,5.12499944164202e-5
2988,5.1091166938818715e-5,5.12499944164202e-5
2989,5.090719553437752e-5,5.12499944164202e-5
3194,5.263857053616229e-5,5.12499944164202e-5
3196,5.264626550682443e-5,5.12499944164202e-5
3197,5.2416880647490086e-5,5.12499944164202e-5
3198,5.271269546476717e-5,5.12499944164202e-5
3199,5.242923439536392e-5,5.12499944164202e-5
3200,5.166076702795842e-5,5.12499944164202e-5
3201,5.1233835738298765e-5,5.12499944164202e-5
3202,5.124227508641208e-5,5.12499944164202e-5
3203,5.112565184996404e-5,5.12499944164202e-5
3204,5.0996017433667585e-5,5.12499944164202e-5
3205,5.116792221640947e-5,5.12499944164202e-5
3206,5.093133164961807e-5,5.12499944164202e-5
3207,5.047564236623704e-5,5.12499944164202e-5
3209,5.043315338908192e-5,5.12499944164202e-5
3420,5.246305318216787e-5,5.12499944164202e-5
3422,5.284420603126229e-5,5.12499944164202e-5
3424,5.318806613899706e-5,5.12499944164202e-5
3426,5.307153726387325e-5,5.12499944164202e-5
3427,5.257737721263897e-5,5.12499944164202e-5
3428,5.286014118289149e-5,5.12499944164202e-5
3429,5.297273574509043e-5,5.12499944164202e-5
3430,5.1960883166377626e-5,5.12499944164202e-5
3431,5.142951337395173e-5,5.12499944164202e-5
3432,5.110880253956411e-5,5.12499944164202e-5
3433,5.089044220639075e-5,5.12499944164202e-5
3434,5.0793357429456576e-5,5.12499944164202e-5
3435,5.0886751536911086e-5,5.12499944164202e-5
3436,5.069554539480969e-5,5.12499944164202e-5
3437,5.027209244680413e-5,5.12499944164202e-5
3439,5.045603820898327e-5,5.12499944164202e-5
3451,5.021167045584316e-5,5.12499944164202e-5
3453,5.048851092388645e-5,5.12499944164202e-5
3645,5.321750145735438e-5,5.12499944164202e-5
3647,5.24153790125731e-5,5.12499944164202e-5
3649,5.280912301704966e-5,5.12499944164202e-5
3650,5.3273111606400245e-5,5.12499944164202e-5
3651,5.312300468314766e-5,5.12499944164202e-5
3652,5.2579302027215255e-5,5.12499944164202e-5
3653,5.241322159396936e-5,5.12499944164202e-5
3654,5.245448503050455e-5,5.12499944164202e-5
3655,5.163031573485804e-5,5.12499944164202e-5
3656,5.1068615258666544e-5,5.12499944164202e-5
3657,5.098635817979047e-5,5.12499944164202e-5
3658,5.0529996001231506e-5,5.12499944164202e-5
3659,5.0390758987622016e-5,5.12499944164202e-5
3660,5.0745892464901714e-5,5.12499944164202e-5
3661,5.07629726332244e-5,5.12499944164202e-5
3662,5.057660982283454e-5,5.12499944164202e-5
3663,5.053963332452096e-5,5.12499944164202e-5
3665,5.040151062025161e-5,5.12499944164202e-5
3674,5.065075553416713e-5,5.12499944164202e-5
3676,5.047937122646942e-5,5.12499944164202e-5
3678,5.0306486376530674e-5,5.12499944164202e-5
3680,5.04600876008952e-5,5.12499944164202e-5
3682,5.102642075225109e-5,5.12499944164202e-5
3871,5.433214662862512e-5,5.12499944164202e-5
3873,5.3193401168832715e-5,5.12499944164202e-5
3875,5.3305324180068395e-5,5.12499944164202e-5
3877,5.315807538013765e-5,5.12499944164202e-5
3879,5.274638834075253e-5,5.12499944164202e-5
3880,5.3049431316727275e-5,5.12499944164202e-5
3881,5.3393890264783356e-5,5.12499944164202e-5
3882,5.2998234745476546e-5,5.12499944164202e-5
3883,5.26355913589029e-5,5.12499944164202e-5
3884,5.230199901779077e-5,5.12499944164202e-5
3885,5.194281754736886e-5,5.12499944164202e-5
3886,5.1284626671728486e-5,5.12499944164202e-5
3887,5.1027190667548486e-5,5.12499944164202e-5
3888,5.091555062808857e-5,5.12499944164202e-5
3889,5.0259994441795404e-5,5.12499944164202e-5
3890,5.03206266072717e-5,5.12499944164202e-5
3891,5.088146369013891e-5,5.12499944164202e-5
3892,5.081343303375759e-5,5.12499944164202e-5
3893,5.055701647918182e-5,5.12499944164202e-5
3894,5.04715168070247e-5,5.12499944164202e-5
3895,5.0389410731752566e-5,5.12499944164202e-5
3904,5.068873408069041e-5,5.12499944164202e-5
3906,5.064795980805175e-5,5.12499944164202e-5
3907,5.047647200365254e-5,5.12499944164202e-5
3908,5.0471074987087596e-5,5.12499944164202e-5
3910,5.0827107853044536e-5,5.12499944164202e-5
4096,5.464306070930807e-5,5.12499944164202e-5
4098,5.4116572421336244e-5,5.12499944164202e-5
4100,5.322078315439709e-5,5.12499944164202e-5
4102,5.323915258903721e-5,5.12499944164202e-5
4103,5.3053469733353304e-5,5.12499944164202e-5
4104,5.282561364052577e-5,5.12499944164202e-5
4105,5.309563901542252e-5,5.12499944164202e-5
4106,5.316766531910916e-5,5.12499944164202e-5
4107,5.2515066516977223e-5,5.12499944164202e-5
4108,5.283090912384594e-5,5.12499944164202e-5
4109,5.298717901967094e-5,5.12499944164202e-5
4110,5.252662445463283e-5,5.12499944164202e-5
4111,5.162992531684792e-5,5.12499944164202e-5
4112,5.11796068940635e-5,5.12499944164202e-5
4113,5.100255178224867e-5,5.12499944164202e-5
4114,5.038973931473952e-5,5.12499944164202e-5
4115,5.0515276591785886e-5,5.12499944164202e-5
4116,5.0992460740604315e-5,5.12499944164202e-5
4117,5.0968044783263886e-5,5.12499944164202e-5
4118,5.057242512650106e-5,5.12499944164202e-5
4119,5.0423997142905194e-5,5.12499944164202e-5
4120,5.0350482895841956e-5,5.12499944164202e-5
4122,5.0505057382389156e-5,5.12499944164202e-5
4129,5.042512714700241e-5,5.12499944164202e-5
4131,5.046669837308355e-5,5.12499944164202e-5
4133,5.069858384102524e-5,5.12499944164202e-5
4134,5.061692988681401e-5,5.12499944164202e-5
4135,5.066111801917891e-5,5.12499944164202e-5
4320,5.4672175152539676e-5,5.12499944164202e-5
4322,5.4316449779721185e-5,5.12499944164202e-5
4324,5.3475518598848e-5,5.12499944164202e-5
4325,5.284279751716373e-5,5.12499944164202e-5
4326,5.255132952482967e-5,5.12499944164202e-5
4327,5.243136589201354e-5,5.12499944164202e-5
4328,5.201209532397643e-5,5.12499944164202e-5
4329,5.2037974524666256e-5,5.12499944164202e-5
4330,5.2040000975446574e-5,5.12499944164202e-5
4331,5.219726548431576e-5,5.12499944164202e-5
4332,5.2543007417360564e-5,5.12499944164202e-5
4333,5.2831824488706627e-5,5.12499944164202e-5
4334,5.274728057567195e-5,5.12499944164202e-5
4335,5.228704419667045e-5,5.12499944164202e-5
4336,5.172413484890626e-5,5.12499944164202e-5
4337,5.099083941586075e-5,5.12499944164202e-5
4338,5.0441811444423705e-5,5.12499944164202e-5
4339,5.0674324151343465e-5,5.12499944164202e-5
4340,5.1107784124634266e-5,5.12499944164202e-5
4341,5.088704540326848e-5,5.12499944164202e-5
4342,5.071659587975619e-5,5.12499944164202e-5
4343,5.0529371839594594e-5,5.12499944164202e-5
4344,5.0281018195908845e-5,5.12499944164202e-5
4345,5.059687182777053e-5,5.12499944164202e-5
4347,5.083961480358467e-5,5.12499944164202e-5
4350,5.077318473280723e-5,5.12499944164202e-5
4352,5.065465077434555e-5,5.12499944164202e-5
4354,5.049982795442039e-5,5.12499944164202e-5
4356,5.051942912233166e-5,5.12499944164202e-5
4358,5.050337137694001e-5,5.12499944164202e-5
4359,5.076243319870891e-5,5.12499944164202e-5
4360,5.084789715134056e-5,5.12499944164202e-5
4362,5.063824404668779e-5,5.12499944164202e-5
4549,5.4748251171653834e-5,5.12499944164202e-5
4551,5.427806348954372e-5,5.12499944164202e-5
4552,5.337113684405164e-5,5.12499944164202e-5
4553,5.294521607167627e-5,5.12499944164202e-5
4554,5.255457369538667e-5,5.12499944164202e-5
4555,5.2417798452300516e-5,5.12499944164202e-5
4556,5.1928903642593073e-5,5.12499944164202e-5
4557,5.196991030128448e-5,5.12499944164202e-5
4558,5.195650453858075e-5,5.12499944164202e-5
4559,5.191297248957754e-5,5.12499944164202e-5
4560,5.2586013595798614e-5,5.12499944164202e-5
4561,5.27998817747747e-5,5.12499944164202e-5
4562,5.2779822665267204e-5,5.12499944164202e-5
4563,5.234249778838417e-5,5.12499944164202e-5
4564,5.150178837078877e-5,5.12499944164202e-5
4565,5.075347845640266e-5,5.12499944164202e-5
4566,5.047111658693942e-5,5.12499944164202e-5
4567,5.064148202480779e-5,5.12499944164202e-5
4568,5.0925474113544165e-5,5.12499944164202e-5
4569,5.068691072728667e-5,5.12499944164202e-5
4570,5.063123919926062e-5,5.12499944164202e-5
4571,5.059123990837709e-5,5.12499944164202e-5
4572,5.002156534803975e-5,5.12499944164202e-5
4573,5.004288477883308e-5,5.12499944164202e-5
4575,5.038752415606053e-5,5.12499944164202e-5
4577,5.085068841929154e-5,5.12499944164202e-5
4579,5.066365628797826e-5,5.12499944164202e-5
4581,5.062473156188824e-5,5.12499944164202e-5
4582,5.072863141682197e-5,5.12499944164202e-5
4583,5.0876150525976577e-5,5.12499944164202e-5
4584,5.084490140811527e-5,5.12499944164202e-5
4585,5.098172434675036e-5,5.12499944164202e-5
4586,5.11836697292078e-5,5.12499944164202e-5
4785,5.4559008922416155e-5,5.12499944164202e-5
4786,5.4008363410889315e-5,5.12499944164202e-5
4787,5.310080911459899e-5,5.12499944164202e-5
4788,5.310450896131414e-5,5.12499944164202e-5
4789,5.2579332836813916e-5,5.12499944164202e-5
4790,5.224484065402953e-5,5.12499944164202e-5
4791,5.2052024495267206e-5,5.12499944164202e-5
4792,5.206088491505415e-5,5.12499944164202e-5
4793,5.207416239169267e-5,5.12499944164202e-5
4794,5.1574015988928813e-5,5.12499944164202e-5
4795,5.2101412226528094e-5,5.12499944164202e-5
4796,5.1997083278272764e-5,5.12499944164202e-5
4797,5.200395795624165e-5,5.12499944164202e-5
4798,5.169211892836594e-5,5.12499944164202e-5
4799,5.083380038632059e-5,5.12499944164202e-5
4800,5.039234231257045e-5,5.12499944164202e-5
4801,5.04871725661309e-5,5.12499944164202e-5
4802,5.060228097585912e-5,5.12499944164202e-5
4803,5.0670130895966464e-5,5.12499944164202e-5
4804,5.05647197657451e-5,5.12499944164202e-5
4805,5.0377103163504915e-5,5.12499944164202e-5
4806,5.02655658032574e-5,5.12499944164202e-5
4807,5.001068539732762e-5,5.12499944164202e-5
4808,4.99443862945091e-5,5.12499944164202e-5
4810,5.025125292711464e-5,5.12499944164202e-5
4812,5.0663868234764235e-5,5.12499944164202e-5
4813,5.0854646579218834e-5,5.12499944164202e-5
4814,5.069170909482298e-5,5.12499944164202e-5
4815,5.064994803187769e-5,5.12499944164202e-5
4816,5.077819853624315e-5,5.12499944164202e-5
4817,5.073018948394089e-5,5.12499944164202e-5
4818,5.081367025354666e-5,5.12499944164202e-5
4819,5.117575097957176e-5,5.12499944164202e-5
4821,5.133843214965482e-5,5.12499944164202e-5
5003,5.391260899035427e-5,5.12499944164202e-5
5005,5.343664753221628e-5,5.12499944164202e-5
5006,5.261569770395058e-5,5.12499944164202e-5
5007,5.2861513151394926e-5,5.12499944164202e-5
5008,5.224972591417741e-5,5.12499944164202e-5
5009,5.178400288855575e-5,5.12499944164202e-5
5010,5.199725634820196e-5,5.12499944164202e-5
5011,5.206678270628395e-5,5.12499944164202e-5
5012,5.175904770996738e-5,5.12499944164202e-5
5013,5.126600663716001e-5,5.12499944164202e-5
5014,5.12307216137116e-5,5.12499944164202e-5
5015,5.0984773528525174e-5,5.12499944164202e-5
5016,5.139333206142088e-5,5.12499944164202e-5
5017,5.1345392455519584e-5,5.12499944164202e-5
5018,5.065531833627049e-5,5.12499944164202e-5
5019,5.0259369475846356e-5,5.12499944164202e-5
5020,5.0567571536480515e-5,5.12499944164202e-5
5021,5.073445393026912e-5,5.12499944164202e-5
5022,5.045168009532658e-5,5.12499944164202e-5
5023,5.011309842818369e-5,5.12499944164202e-5
5024,5.0183750165326203e-5,5.12499944164202e-5
5025,5.009488241253769e-5,5.12499944164202e-5
5026,5.0020516444983674e-5,5.12499944164202e-5
5027,5.0474970113178853e-5,5.12499944164202e-5
5028,5.070757102672878e-5,5.12499944164202e-5
5029,5.085217182364377e-5,5.12499944164202e-5
5030,5.090753317298794e-5,5.12499944164202e-5
5031,5.097100087490855e-5,5.12499944164202e-5
5032,5.090444007123384e-5,5.12499944164202e-5
5033,5.080167793786597e-5,5.12499944164202e-5
5034,5.074976533810094e-5,5.12499944164202e-5
5035,5.08677148628648e-5,5.12499944164202e-5
5036,5.091809274277904e-5,5.12499944164202e-5
5037,5.124740922906893e-5,5.12499944164202e-5
5230,5.323586807424922e-5,5.12499944164202e-5
5232,5.276798891972512e-5,5.12499944164202e-5
5234,5.2931998429926435e-5,5.12499944164202e-5
5235,5.2167565006237194e-5,5.12499944164202e-5
5236,5.1681044746706214e-5,5.12499944164202e-5
5237,5.186103022180104e-5,5.12499944164202e-5
5238,5.178119264234961e-5,5.12499944164202e-5
5239,5.153934559424981e-5,5.12499944164202e-5
5240,5.0993528244223237e-5,5.12499944164202e-5
5241,5.0803036379514054e-5,5.12499944164202e-5
5242,5.062230669212055e-5,5.12499944164202e-5
5243,5.126062603553019e-5,5.12499944164202e-5
5244,5.098687350394492e-5,5.12499944164202e-5
5245,5.021402792838417e-5,5.12499944164202e-5
5246,5.020393360315802e-5,5.12499944164202e-5
5247,5.0661222968529946e-5,5.12499944164202e-5
5248,5.073336890404841e-5,5.12499944164202e-5
5249,5.0423020239457125e-5,5.12499944164202e-5
5250,5.004332109922334e-5,5.12499944164202e-5
5251,4.9995963683309e-5,5.12499944164202e-5
5252,5.020545924886696e-5,5.12499944164202e-5
5253,5.022281294136055e-5,5.12499944164202e-5
5254,5.047669372627775e-5,5.12499944164202e-5
5255,5.0791817133962886e-5,5.12499944164202e-5
5256,5.094323057262311e-5,5.12499944164202e-5
5257,5.099846018206923e-5,5.12499944164202e-5
5258,5.111898077873792e-5,5.12499944164202e-5
5259,5.09636505725595e-5,5.12499944164202e-5
5260,5.073916992745597e-5,5.12499944164202e-5
5261,5.079616972892863e-5,5.12499944164202e-5
5262,5.1140906547187655e-5,5.12499944164202e-5
5263,5.117131128769598e-5,5.12499944164202e-5
5264,5.1008144489885914e-5,5.12499944164202e-5
5465,5.251596472023804e-5,5.12499944164202e-5
5467,5.1815187770805955e-5,5.12499944164202e-5
5469,5.158892745726065e-5,5.12499944164202e-5
5470,5.180794696885759e-5,5.12499944164202e-5
5471,5.159799755067232e-5,5.12499944164202e-5
5472,5.1304411749986566e-5,5.12499944164202e-5
5473,5.060092988218299e-5,5.12499944164202e-5
5474,5.0286248381676134e-5,5.12499944164202e-5
5475,5.047222155985846e-5,5.12499944164202e-5
5476,5.0806892526383334e-5,5.12499944164202e-5
5477,5.0363474521272135e-5,5.12499944164202e-5
5478,4.972583993034282e-5,5.12499944164202e-5
5479,4.998476178589617e-5,5.12499944164202e-5
5480,5.068220846801222e-5,5.12499944164202e-5
5481,5.056996213056077e-5,5.12499944164202e-5
5482,5.029709537467422e-5,5.12499944164202e-5
5483,5.025875975767148e-5,5.12499944164202e-5
5484,5.028321510138021e-5,5.12499944164202e-5
5485,5.0394528244353315e-5,5.12499944164202e-5
5486,5.0267283628248924e-5,5.12499944164202e-5
5487,5.0503756836309065e-5,5.12499944164202e-5
5488,5.107969961025187e-5,5.12499944164202e-5
5489,5.1091662607987585e-5,5.12499944164202e-5
5490,5.1061005324625226e-5,5.12499944164202e-5
5491,5.1069537141824775e-5,5.12499944164202e-5
5492,5.093814571954565e-5,5.12499944164202e-5
5493,5.09414094536148e-5,5.12499944164202e-5
5494,5.110936649966524e-5,5.12499944164202e-5
5495,5.124694631126187e-5,5.12499944164202e-5
5496,5.130540440184411e-5,5.12499944164202e-5
5497,5.123652426336614e-5,5.12499944164202e-5
5716,5.097584011901822e-5,5.12499944164202e-5
5718,5.086980758134677e-5,5.12499944164202e-5
5720,5.0616082308398315e-5,5.12499944164202e-5
5722,5.053253933782387e-5,5.12499944164202e-5
5723,5.0273684183591283e-5,5.12499944164202e-5
5724,5.0288979007662614e-5,5.12499944164202e-5
5725,5.042023966610015e-5,5.12499944164202e-5
5726,5.04398076353498e-5,5.12499944164202e-5
5727,4.969967198661546e-5,5.12499944164202e-5
5728,4.949342258894268e-5,5.12499944164202e-5
5729,4.996520686773331e-5,5.12499944164202e-5
5730,5.071711394823247e-5,5.12499944164202e-5
5731,5.081269789296877e-5,5.12499944164202e-5
5732,5.06838741684397e-5,5.12499944164202e-5
5733,5.049503815800605e-5,5.12499944164202e-5
