event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BEN677,26 June 2022,2022,1,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,NA,2,Police Forces of Benin (2016-),NA,1,12,NA,204,Western Africa,Benin,Atacora,Materi,NA,Dassari,10.8114,1.1439,1,Acotonou; Actu Benin; AFP; Banouto; BBC News; Benin Web TV; Daabaaru; L'investigateur; La Nation (Benin); La Nouvelle (Benin); Reuters; RFI; Undisclosed Source; Xinhua,Local partner-Other,"On 26 June 2022, a group of assailants (JNIM is suspected) attacked a police station in Dassari (Materi, Atacora). Two policemen died as well as two assailants. One injured policeman later died of his wounds (total of 5 fatalities).",5,NA,1678117763
BEN676,19 June 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Couffo,Lalo,NA,Hlassame,6.8673,1.9788,1,Daabaaru; Benin Web TV,National,"On 19 June 2022, a group lynched and killed an suspected chicken thief in Hlassame (Lalo, Couffo).",1,crowd size=no report,1656348316
BEN758,19 June 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),NA,5,Rioters (Benin),NA,5,55,NA,204,Western Africa,Benin,Borgou,Nikki,NA,Nikki,9.94,3.2108,1,Undisclosed Source,Local partner-Other,"On 19 June 2022, a group of nine people clashed with machetes due to a land dispute in Nikki (Nikki, Borgou). Two people were seriously wounded. Seven people were arrested and detained at the civil prison in Parakou following an arrest warrant issued by the Court of First Instance of Parakou on 27 June.",0,crowd size=9,1666650602
BEN675,18 June 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Zou,Djidja,NA,Djidja,7.3444,1.9345,1,Benin Web TV,National,"On 18 June 2022, a group of locals attacked police forces after the policemen tried to arrest 2 motorcyclists in Madjavi neighborhood in Djidja town (Djidja, Zou).",0,crowd size=no report,1656348317
BEN824,14 June 2022,2022,1,Political violence,Violence against civilians,Attack,Police Forces of Benin (2016-),NA,1,Civilians (Benin),Pastoralists (Benin); Fulani Ethnic Group (Benin),7,17,Civilian targeting,204,Western Africa,Benin,Collines,Ouesse,NA,Kilibo,8.5762,2.5999,1,Undisclosed Source,Local partner-Other,"On 14 June 2022, overnight, policemen killed three suspected robbers during an operation to arrest them at a Fulani camp in Kilibo (Ouesse, Collines).",3,NA,1673311012
BEN816,13 June 2022,2022,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),Farmers (Benin),3,Civilians (Benin),Government of Benin (2016-),7,37,Civilian targeting,204,Western Africa,Benin,Alibori,Karimama,NA,Mamassi-Gourma,12.0455,3.1338,1,Undisclosed Source,Local partner-Other,"On 13 June 2022, the head of the second district of Karimama died under unclear circumstances after settling a land dispute between two farmers in Mamassi-Gourma (Karimama, Alibori). A farmer, currently on the run, is accused of killing the local official.",1,NA,1673311012
BEN673,08 June 2022,2022,2,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),Pastoralists (Benin); Fulani Ethnic Group (Benin),7,37,Civilian targeting,204,Western Africa,Benin,Alibori,Karimama,NA,Birni Lafia,11.9775,3.2222,1,Undisclosed Source,Local partner-Other,"Around 8 June 2022 (week of), an unidentified armed group killed 2 Fulani pastoralists in Birni Lafia (Karimama, Alibori). The Fulani pastoralists had been kidnapped in April (coded separately).",2,NA,1655827948
BEN672,03 June 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Farmers (Benin),5,Rioters (Benin),Pastoralists (Benin),5,55,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tekparou,9.0012,2.5882,1,Benin Web TV; Undisclosed Source; Acotonou; Daabaaru; L'investigateur,Local partner-Other,"On 3 June 2022, pastoralists fought with farmers after animals trampled fields in Tekparou (Tchaourou, Borgou). Homes were destroyed, animals were killed, and two farmers were killed.",2,crowd size=no report,1655149929
BEN674,02 June 2022,2022,1,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),Pastoralists (Benin); Fulani Ethnic Group (Benin),7,37,Civilian targeting,204,Western Africa,Benin,Alibori,Segbana,NA,Segbana,10.9282,3.6943,1,Undisclosed Source,Local partner-Other,"On 2 June 2022, a pastoralist was kidnapped by an unidentified armed group at a Fulani camp in Segbana (Segbana, Alibori).",0,NA,1655827948
BEN670,28 May 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Atacora,Natitingou,NA,Natitingou,10.3067,1.375,1,L'investigateur; Banouto; Daabaaru; Benin Web TV,National,"On 28 May 2022, a group of people captured and attempted to burn to death a man suspected of killing a child in Winke area, Natitingou town (Natitingou, Atacora). Police intervened to prevent the crowd from burning the suspect.",0,crowd size=no report,1654534166
BEN671,26 May 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),NA,5,Police Forces of Benin (2016-) Customs,NA,1,15,NA,204,Western Africa,Benin,Donga,Djougou,NA,Djougou,9.7107,1.6652,1,Undisclosed Source; L'investigateur; Benin Web TV,Local partner-Other,"On 26 May 2022, a group of people attacked a customs officer with a knife for conducting checks on merchandise in Djougou (Djougou, Donga). The customs officer was injured.",0,crowd size=no report,1654534166
BEN668,25 May 2022,2022,1,Political violence,Battles,Armed clash,Police Forces of Benin (2016-),NA,1,Military Forces of Nigeria (2015-),NA,8,18,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Kabo,9.1885,3.0548,1,Daabaaru; L'investigateur; Benin Web TV; Banouto; Acotonou,National,"On 25 May 2022, Beninese police officers clashed with Nigerian soldiers in Kabo (Tchaourou, Borgou) in a chase against a rice smuggler. One Nigerian soldier was killed and several soldiers and police were injured.",1,NA,1653932199
BEN669,17 May 2022,2022,1,Political violence,Violence against civilians,Attack,Unidentified Communal Militia (Benin),Farmers (Benin),4,Civilians (Benin),Pastoralists (Benin); Fulani Ethnic Group (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Donga,Copargo,NA,Kopargo,9.8411,1.5423,2,Undisclosed Source,Local partner-Other,"On 17 May 2022, a group of farmers attacked civilians in a Fulani camp in the village of Orou Kouma, Copargo [Kopargo] town (Djougou, Donga). Huts and granaries were destroyed. Casualties unknown.",0,NA,1653932200
BEN665,07 May 2022,2022,1,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,NA,2,Military Forces of Benin (2016-),NA,1,12,NA,204,Western Africa,Benin,Atacora,Materi,NA,Porga,11.001,0.9908,1,L'investigateur; Benin Web TV; Undisclosed Source; Banouto,Local partner-Other,"On 7 May 2022, (night of) armed men (JNIM suspected) attacked a position of the Beninese army in Porga (Materi, Atacora). The army repelled the attack. 4 people died and several others were injured (the number is not specified by the source).",4,NA,1652723377
BEN667,07 May 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Police Forces of Benin (2016-) Customs,NA,1,15,NA,204,Western Africa,Benin,Donga,Ouake,NA,Ouake,9.6642,1.3859,1,Undisclosed Source; Banouto; L'investigateur,Local partner-Other,"On 7 May 2022, a group of residents destroyed a customs vehicle in Ouake (Ouake, Donga). The population blames the customs officers for the death of a driver after a chase with the customs officers.",1,crowd size=no report,1653327026
BEN661,05 May 2022,2022,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),Farmers (Benin),3,Civilians (Benin),Pastoralists (Benin),7,37,Civilian targeting,204,Western Africa,Benin,Borgou,Tchaourou,NA,Kika,9.2874,2.7827,2,24h au Benin; Banouto; Undisclosed Source; Benin Web TV; Daabaaru,Local partner-Other,"On 5 May 2022, a group of armed farmers attacked civilian pastoralists in Kpaari village, around Kika town, Tchaourou subdivision (Borgou). The armed group had retaliated on suspected murder of a farmer by a pastoralist. The attack resulted in the killing of 3 people.",3,NA,1652723377
BEN666,05 May 2022,2022,2,Political violence,Riots,Mob violence,Rioters (Benin),NA,5,Rioters (Benin),NA,5,55,NA,204,Western Africa,Benin,Borgou,Kalale,NA,Kalale,10.288,3.3792,1,Banouto; 24h au Benin; Benin Web TV,National,"Around 5 May 2022 (week of), a fight broke out between villagers in Kalale (Borgou) after the attempted kidnapping of a young girl. Groups fought one another with machetes and several people were injured.",0,crowd size=no report,1652723377
BEN662,01 May 2022,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),Labor Group (Benin),6,NA,NA,0,60,NA,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,1,Banouto; Le Portail Info (Benin); RFI; La Nation (Benin),Subnational-National,"On 1 May 2022, demonstrators marched and organized a sit-in in Cotonou (Littoral). On the occasion of Labor Day, they demanded better working conditions and fight against the high cost of living.",0,crowd size=no report,1652116564
BEN664,26 April 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),Women (Benin); Police Forces of Benin (2016-),7,57,Civilian targeting,204,Western Africa,Benin,Borgou,Parakou,NA,Parakou,9.35,2.6167,1,Benin Web TV; Daabaaru,National,"On 26 April 2022, a crowd tried to lynch a woman suspected of stealing in Zongo Zenon market in Parakou (Parakou, Borgou). The police intervened to prevent lynching.",0,crowd size=no report,1652116564
BEN660,26 April 2022,2022,1,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,NA,2,Police Forces of Benin (2016-),NA,1,12,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Monsey,12.2926,2.924,1,RFI; Daabaaru; L'investigateur; La Nouvelle (Benin); Le Portail Info (Benin); Banouto; AFP; Benin Web TV,National-International,"On 26 April 2022, JNIM burned the Monsey police station and killed a policeman in Karimama subdivision (Alibori). In an unofficial audio on May 2, JNIM claimed responsibility for the attack .",1,NA,1680570780
BEN663,19 April 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin); Police Forces of Benin (2016-),7,57,Civilian targeting,204,Western Africa,Benin,Donga,Bassila,NA,Penessoulou,9.2404,1.5522,1,Undisclosed Source,Local partner-Other,"On 19 April 2022, residents attacked and injured a Fulani pastoralist in Penessoulou (Bassila, Donga), claiming their animals had caused traffic accidents. The police intervened.",0,crowd size=no report,1652116566
BEN659,16 April 2022,2022,1,Political violence,Battles,Armed clash,Police Forces of Benin (2016-),NA,1,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,14,NA,204,Western Africa,Benin,Alibori,Banikoara,NA,Banikoara,11.3004,2.437,2,Undisclosed Source,Local partner-Other,"On 16 April 2022, police clashed with armed Fulani in the village of Dogossouambou in Banikoara town (Alibori) after gunfights. There was 1 fatality and 7 people arrested suspected of terrorism.",1,NA,1650902757
BEN656,11 April 2022,2022,1,Political violence,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,NA,2,Military Forces of Benin (2016-),NA,1,12,NA,204,Western Africa,Benin,Atacora,Tanguieta,NA,Pendjari National Park,11.2482,1.5984,2,Frissons Radio; L'investigateur; Benin Web TV; Banouto; Xinhua; La Nouvelle (Benin); Reuters; AFP; Daabaaru,National-International,"On 11 April 2022, presumed JNIM militants carried out a complex ambush involving IED and gunfire on a Beninese army convoy in the area of Pendjari National Park (Tanguieta, Atacora). Five soldiers were killed and eight wounded.",5,NA,1650298593
BEN657,10 April 2022,2022,1,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Benin (2016-),NA,1,JNIM: Group for Support of Islam and Muslims,NA,2,12,NA,204,Western Africa,Benin,Atacora,Tanguieta,NA,Pendjari National Park,11.2482,1.5984,2,Banouto,National,"Defusal: On 10 April 2022, Beninese discovered and defused several IEDs likely planted by JNIM militants in the area of Pendjari National Park (Tanguieta, Atacora).",0,NA,1650298593
BEN658,09 April 2022,2022,1,Political violence; Demonstrations,Protests,Excessive force against protesters,Protesters (Benin),Labor Group (Benin),6,Police Forces of Benin (2016-),NA,1,16,Civilian targeting,204,Western Africa,Benin,Donga,Djougou,NA,Bougou,9.4377,1.6216,1,L'investigateur; Banouto; Undisclosed Source,Local partner-Other,"On 9 April 2022, a number of transport workers demonstrated against policemen racketeering them in the village of Bougou (Djougou, Donga). The police responded by firing teargas and live rounds. Two demonstrators were killed and several wounded.",2,crowd size=no report,1650298593
BEN655,04 April 2022,2022,1,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin); Taxi Drivers (Benin); Farmers (Benin),7,37,Civilian targeting,204,Western Africa,Benin,Alibori,Karimama,NA,Kangara Peulh,11.9456,3.1549,1,24h au Benin; La Nouvelle (Benin); Daabaaru; Benin Web TV; L'investigateur; Banouto,National,"On 4 April 2022, overnight unidentified gunmen abducted a farmer and a motor taxi driver from the Fulani community in the village of Kangara [Kangara Peulh], in Arrondissement of Birni-Lafia (Karimama, Alibori). The gunmen took the abductees to the interior of Park W.",0,NA,1649700012
BEN654,28 March 2022,2022,2,Strategic developments,Strategic developments,Looting/property destruction,Bassila Communal Militia (Benin),Farmers (Togo),4,Civilians (Benin),Pastoralists (Benin),7,47,NA,204,Western Africa,Benin,Donga,Bassila,NA,Bassila,9.0029,1.6648,1,24h au Benin; Benin Web TV,National,"Property destruction: Around 28 March 2022 (as reported), a number of Togolese farmers killed six oxen belonging to pastoralists in the town of Bassila (Bassila, Donga). The attack came in reaction to the murder of a female Togolese farmer in Togo. There were no human casualties.",0,NA,1649088162
BEN653,27 March 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Atlantique,Allada,NA,Dessa Ahouannonzoun,6.7195,2.1977,2,Banouto; Daabaaru,National,"On 27 March 2022, a number of people killed a goat thief by burning in the village of Zondji Kpatissa, in the arrondissement of Dessa Ahouannonzoun (Allada, Atlantique). The thief was armed and had previously wounded a resident after entering his domicile.",1,crowd size=no report,1649088162
BEN652,22 March 2022,2022,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Atacora,Tanguieta,NA,Tanguieta,10.6212,1.2665,1,Undisclosed Source,Local partner-Other,"On 22 March 2022, a number of youths captured, assaulted, and killed three presumed robbers by burning in the town of Tanguieta (Tanguieta, Atacora).",3,crowd size=no report,1649088163
BEN649,20 March 2022,2022,1,Political violence,Violence against civilians,Attack,Unidentified Communal Militia (Benin),Farmers (Benin),4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Collines,Bante,NA,Akatakou,8.2948,1.8999,1,24h au Benin; Kisal; L'investigateur,New media-National,"On 20 March 2022, farmers with artisanal guns attacked Fulani camps in the villages Akatakou, Koko, and Malomi (Bante, Collines). The farmers killed between six and about ten people, killed livestock, and vandalized the camps. Fatalities are split across three events.",2,NA,1648493877
